Timestamp,Date,Time,Charging Price,Discharging Price,Average Price,CS Id,Algorithm Name,SoC
2022-01-17 5:00,2022-01-17,5:00:00,-0.2019,0.24228,-0.210882235,0,PPO,0
2022-01-17 5:15,2022-01-17,5:15:00,-0.2019,0.24228,-0.210882235,0,PPO,0
2022-01-17 5:30,2022-01-17,5:30:00,-0.2019,0.24228,-0.210882235,0,PPO,0
2022-01-17 5:45,2022-01-17,5:45:00,-0.2019,0.24228,-0.210882235,0,PPO,0
2022-01-17 6:00,2022-01-17,6:00:00,-0.199,0.2388,-0.210882235,0,PPO,0
2022-01-17 6:15,2022-01-17,6:15:00,-0.199,0.2388,-0.210882235,0,PPO,0
2022-01-17 6:30,2022-01-17,6:30:00,-0.199,0.2388,-0.210882235,0,PPO,0
2022-01-17 6:45,2022-01-17,6:45:00,-0.199,0.2388,-0.210882235,0,PPO,0
2022-01-17 7:00,2022-01-17,7:00:00,-0.25,0.3,-0.210882235,0,PPO,0.6323
2022-01-17 7:15,2022-01-17,7:15:00,-0.25,0.3,-0.210882235,0,PPO,0.634
2022-01-17 7:30,2022-01-17,7:30:00,-0.25,0.3,-0.210882235,0,PPO,0.635
2022-01-17 7:45,2022-01-17,7:45:00,-0.25,0.3,-0.210882235,0,PPO,0.636
2022-01-17 8:00,2022-01-17,8:00:00,-0.2499,0.29988,-0.210882235,0,PPO,0.637
2022-01-17 8:15,2022-01-17,8:15:00,-0.2499,0.29988,-0.210882235,0,PPO,0.638
2022-01-17 8:30,2022-01-17,8:30:00,-0.2499,0.29988,-0.210882235,0,PPO,0.6396
2022-01-17 8:45,2022-01-17,8:45:00,-0.2499,0.29988,-0.210882235,0,PPO,0.6406
2022-01-17 9:00,2022-01-17,9:00:00,-0.2001,0.24012,-0.210882235,0,PPO,0.6406
2022-01-17 9:15,2022-01-17,9:15:00,-0.2001,0.24012,-0.210882235,0,PPO,0.6406
2022-01-17 9:30,2022-01-17,9:30:00,-0.2001,0.24012,-0.210882235,0,PPO,0.6406
2022-01-17 9:45,2022-01-17,9:45:00,-0.2001,0.24012,-0.210882235,0,PPO,0.6406
2022-01-17 10:00,2022-01-17,10:00:00,-0.199,0.2388,-0.210882235,0,PPO,0.6406
